#  GR700XD order 1 plus CLEAR
#Wavelength      OTE             POM             TMA          Pupil Wheel     Filter Wheel      CTMA          Detector         Final
   1.79700   8.6997098e-01   8.5267246e-01   8.0281347e-01   3.2887608e-01   3.2887608e-01   3.0964544e-01   2.4081126e-01   2.4081126e-01
   1.79800   8.6997098e-01   8.5267246e-01   8.0281347e-01   3.2856208e-01   3.2856208e-01   3.0934981e-01   2.4064320e-01   2.4064320e-01
   1.79900   8.6997199e-01   8.5267347e-01   8.0281442e-01   3.2824841e-01   3.2824841e-01   3.0905449e-01   2.4044439e-01   2.4044439e-01
   1.80000   8.6997300e-01   8.5267448e-01   8.0281538e-01   3.2794008e-01   3.2794008e-01   3.0876419e-01   2.4028029e-01   2.4028029e-01
   1.80100   8.7004399e-01   8.5274404e-01   8.0288088e-01   3.2767940e-01   3.2767940e-01   3.0851874e-01   2.4012013e-01   2.4012013e-01
   1.80200   8.7011600e-01   8.5285288e-01   8.0309141e-01   3.2742456e-01   3.2742456e-01   3.0832031e-01   2.4002737e-01   2.4002737e-01
   1.80300   8.7018698e-01   8.5292250e-01   8.0315697e-01   3.2694542e-01   3.2694542e-01   3.0786914e-01   2.3970690e-01   2.3970690e-01
   1.80400   8.7025899e-01   8.5299307e-01   8.0322343e-01   3.2651982e-01   3.2651982e-01   3.0746835e-01   2.3945636e-01   2.3945636e-01
   1.80500   8.7032998e-01   8.5306263e-01   8.0328894e-01   3.2640263e-01   3.2640263e-01   3.0735800e-01   2.3940115e-01   2.3940115e-01
   1.80600   8.7040198e-01   8.5313320e-01   8.0335540e-01   3.2628584e-01   3.2628584e-01   3.0724803e-01   2.3937693e-01   2.3937693e-01
   1.80700   8.7047303e-01   8.5320282e-01   8.0342096e-01   3.2583842e-01   3.2583842e-01   3.0682671e-01   2.3907937e-01   2.3907937e-01
   1.80800   8.7054503e-01   8.5329920e-01   8.0358464e-01   3.2542527e-01   3.2542527e-01   3.0646548e-01   2.3885919e-01   2.3885919e-01
   1.80900   8.7061602e-01   8.5336876e-01   8.0365014e-01   3.2531327e-01   3.2531327e-01   3.0636001e-01   2.3880763e-01   2.3880763e-01
   1.81000   8.7068802e-01   8.5343939e-01   8.0371666e-01   3.2520166e-01   3.2520166e-01   3.0625489e-01   2.3878694e-01   2.3878694e-01
   1.81100   8.7072301e-01   8.5347366e-01   8.0374897e-01   3.2477242e-01   3.2477242e-01   3.0585065e-01   2.3850234e-01   2.3850234e-01
   1.81200   8.7075901e-01   8.5350895e-01   8.0378217e-01   3.2429558e-01   3.2429558e-01   3.0540162e-01   2.3821326e-01   2.3821326e-01
   1.81300   8.7079400e-01   8.5355568e-01   8.0386144e-01   3.2400244e-01   3.2400244e-01   3.0513895e-01   2.3803888e-01   2.3803888e-01
   1.81400   8.7083000e-01   8.5361683e-01   8.0399197e-01   3.2377788e-01   3.2377788e-01   3.0495510e-01   2.3795646e-01   2.3795646e-01
   1.81500   8.7086499e-01   8.5365111e-01   8.0402422e-01   3.2349238e-01   3.2349238e-01   3.0468619e-01   2.3777710e-01   2.3777710e-01
   1.81600   8.7090099e-01   8.5368639e-01   8.0405748e-01   3.2320717e-01   3.2320717e-01   3.0441758e-01   2.3762837e-01   2.3762837e-01
   1.81700   8.7093598e-01   8.5372072e-01   8.0408978e-01   3.2292697e-01   3.2292697e-01   3.0415365e-01   2.3745276e-01   2.3745276e-01
   1.81800   8.7097102e-01   8.5375506e-01   8.0412215e-01   3.2264143e-01   3.2264143e-01   3.0388471e-01   2.3730357e-01   2.3730357e-01
   1.81900   8.7100703e-01   8.5379034e-01   8.0415535e-01   3.2236150e-01   3.2236150e-01   3.0362105e-01   2.3712805e-01   2.3712805e-01
   1.82000   8.7104201e-01   8.5382468e-01   8.0418772e-01   3.2208124e-01   3.2208124e-01   3.0335709e-01   2.3698255e-01   2.3698255e-01
   1.82100   8.7103200e-01   8.5381484e-01   8.0417842e-01   3.2177892e-01   3.2177892e-01   3.0307236e-01   2.3682076e-01   2.3682076e-01
   1.82200   8.7102097e-01   8.5380405e-01   8.0416828e-01   3.2148162e-01   3.2148162e-01   3.0279234e-01   2.3663221e-01   2.3663221e-01
   1.82300   8.7101001e-01   8.5381907e-01   8.0425537e-01   3.2122317e-01   3.2122317e-01   3.0257633e-01   2.3652393e-01   2.3652393e-01
   1.82400   8.7099898e-01   8.5380828e-01   8.0424517e-01   3.2092583e-01   3.2092583e-01   3.0229628e-01   2.3633522e-01   2.3633522e-01
   1.82500   8.7098801e-01   8.5379750e-01   8.0423504e-01   3.2063383e-01   3.2063383e-01   3.0202121e-01   2.3618059e-01   2.3618059e-01
   1.82600   8.7097800e-01   8.5378772e-01   8.0422580e-01   3.2033691e-01   3.2033691e-01   3.0174154e-01   2.3599206e-01   2.3599206e-01
   1.82700   8.7096697e-01   8.5377687e-01   8.0421561e-01   3.2003960e-01   3.2003960e-01   3.0146149e-01   2.3583332e-01   2.3583332e-01
   1.82800   8.7095600e-01   8.5377860e-01   8.0425251e-01   3.1976637e-01   3.1976637e-01   3.0121732e-01   2.3567243e-01   2.3567243e-01
   1.82900   8.7094498e-01   8.5376781e-01   8.0424231e-01   3.1946900e-01   3.1946900e-01   3.0093721e-01   2.3551345e-01   2.3551345e-01
   1.83000   8.7093401e-01   8.5375702e-01   8.0423218e-01   3.1917706e-01   3.1917706e-01   3.0066219e-01   2.3532830e-01   2.3532830e-01
   1.83100   8.7101698e-01   8.5383838e-01   8.0430883e-01   3.1891954e-01   3.1891954e-01   3.0041960e-01   2.3519850e-01   2.3519850e-01
   1.83200   8.7109900e-01   8.5391879e-01   8.0438453e-01   3.1865621e-01   3.1865621e-01   3.0017155e-01   2.3506434e-01   2.3506434e-01
   1.83300   8.7118202e-01   8.5400015e-01   8.0446118e-01   3.1839859e-01   3.1839859e-01   2.9992887e-01   2.3490430e-01   2.3490430e-01
   1.83400   8.7126398e-01   8.5410631e-01   8.0463415e-01   3.1817898e-01   3.1817898e-01   2.9974920e-01   2.3482352e-01   2.3482352e-01
   1.83500   8.7134701e-01   8.5418773e-01   8.0471087e-01   3.1792119e-01   3.1792119e-01   2.9950634e-01   2.3466322e-01   2.3466322e-01
   1.83600   8.7142903e-01   8.5426813e-01   8.0478662e-01   3.1766301e-01   3.1766301e-01   2.9926312e-01   2.3453251e-01   2.3453251e-01
   1.83700   8.7151200e-01   8.5434943e-01   8.0486321e-01   3.1740507e-01   3.1740507e-01   2.9902011e-01   2.3437196e-01   2.3437196e-01
   1.83800   8.7159401e-01   8.5442984e-01   8.0493891e-01   3.1714675e-01   3.1714675e-01   2.9877675e-01   2.3424096e-01   2.3424096e-01
   1.83900   8.7167603e-01   8.5451025e-01   8.0501467e-01   3.1690973e-01   3.1690973e-01   2.9855347e-01   2.3409577e-01   2.3409577e-01
   1.84000   8.7175900e-01   8.5459161e-01   8.0509132e-01   3.1663033e-01   3.1663033e-01   2.9829025e-01   2.3394905e-01   2.3394905e-01
   1.84100   8.7184900e-01   8.5467982e-01   8.0517447e-01   3.1620926e-01   3.1620926e-01   2.9789355e-01   2.3369749e-01   2.3369749e-01
   1.84200   8.7193799e-01   8.5476708e-01   8.0525666e-01   3.1579304e-01   3.1579304e-01   2.9750144e-01   2.3341964e-01   2.3341964e-01
   1.84300   8.7202799e-01   8.5485530e-01   8.0533975e-01   3.1551066e-01   3.1551066e-01   2.9723543e-01   2.3327036e-01   2.3327036e-01
   1.84400   8.7211800e-01   8.5494351e-01   8.0542284e-01   3.1528154e-01   3.1528154e-01   2.9701957e-01   2.3313066e-01   2.3313066e-01
   1.84500   8.7220800e-01   8.5503173e-01   8.0550599e-01   3.1502569e-01   3.1502569e-01   2.9677853e-01   2.3300081e-01   2.3300081e-01
   1.84600   8.7229800e-01   8.5513264e-01   8.0563676e-01   3.1478840e-01   3.1478840e-01   2.9656816e-01   2.3289497e-01   2.3289497e-01
   1.84700   8.7238699e-01   8.5521984e-01   8.0571890e-01   3.1451067e-01   3.1451067e-01   2.9630649e-01   2.3271911e-01   2.3271911e-01
   1.84800   8.7247699e-01   8.5530806e-01   8.0580205e-01   3.1427601e-01   3.1427601e-01   2.9608542e-01   2.3260471e-01   2.3260471e-01
   1.84900   8.7256700e-01   8.5539633e-01   8.0588520e-01   3.1418020e-01   3.1418020e-01   2.9599515e-01   2.3256339e-01   2.3256339e-01
   1.85000   8.7265700e-01   8.5548455e-01   8.0596828e-01   3.1408969e-01   3.1408969e-01   2.9590988e-01   2.3255557e-01   2.3255557e-01
   1.85100   8.7267703e-01   8.5550416e-01   8.0598676e-01   3.1382969e-01   3.1382969e-01   2.9566494e-01   2.3239264e-01   2.3239264e-01
   1.85200   8.7269598e-01   8.5552275e-01   8.0600429e-01   3.1352127e-01   3.1352127e-01   2.9537436e-01   2.3222332e-01   2.3222332e-01
   1.85300   8.7271601e-01   8.5554242e-01   8.0602282e-01   3.1323451e-01   3.1323451e-01   2.9510421e-01   2.3206995e-01   2.3206995e-01
   1.85400   8.7273598e-01   8.5556197e-01   8.0604124e-01   3.1294775e-01   3.1294775e-01   2.9483405e-01   2.3188697e-01   2.3188697e-01
   1.85500   8.7275600e-01   8.5560745e-01   8.0615711e-01   3.1272551e-01   3.1272551e-01   2.9465136e-01   2.3180223e-01   2.3180223e-01
   1.85600   8.7277597e-01   8.5562706e-01   8.0617559e-01   3.1241736e-01   3.1241736e-01   2.9436103e-01   2.3160326e-01   2.3160326e-01
   1.85700   8.7279499e-01   8.5564566e-01   8.0619311e-01   3.1196979e-01   3.1196979e-01   2.9393932e-01   2.3133025e-01   2.3133025e-01
   1.85800   8.7281501e-01   8.5566533e-01   8.0621165e-01   3.1152263e-01   3.1152263e-01   2.9351801e-01   2.3105736e-01   2.3105736e-01
   1.85900   8.7283498e-01   8.5568488e-01   8.0623007e-01   3.1118762e-01   3.1118762e-01   2.9320234e-01   2.3083819e-01   2.3083819e-01
   1.86000   8.7285501e-01   8.5570449e-01   8.0624855e-01   3.1094885e-01   3.1094885e-01   2.9297739e-01   2.3071970e-01   2.3071970e-01
   1.86100   8.7281501e-01   8.5566533e-01   8.0621165e-01   3.1079566e-01   3.1079566e-01   2.9283306e-01   2.3063532e-01   2.3063532e-01
   1.86200   8.7277502e-01   8.5562611e-01   8.0617470e-01   3.1064245e-01   3.1064245e-01   2.9268870e-01   2.3058017e-01   2.3058017e-01
   1.86300   8.7273502e-01   8.5558689e-01   8.0613774e-01   3.1035563e-01   3.1035563e-01   2.9241845e-01   2.3042573e-01   2.3042573e-01
   1.86400   8.7269598e-01   8.5554862e-01   8.0610168e-01   3.1001577e-01   3.1001577e-01   2.9209822e-01   2.3020262e-01   2.3020262e-01
   1.86500   8.7265599e-01   8.5550940e-01   8.0606472e-01   3.0970225e-01   3.0970225e-01   2.9180282e-01   2.3002815e-01   2.3002815e-01
   1.86600   8.7261599e-01   8.5547018e-01   8.0602777e-01   3.0938879e-01   3.0938879e-01   2.9150748e-01   2.2985366e-01   2.2985366e-01
   1.86700   8.7257600e-01   8.5543096e-01   8.0599082e-01   3.0907536e-01   3.0907536e-01   2.9121217e-01   2.2964993e-01   2.2964993e-01
   1.86800   8.7253702e-01   8.5539275e-01   8.0595481e-01   3.0876231e-01   3.0876231e-01   2.9091722e-01   2.2947550e-01   2.2947550e-01
   1.86900   8.7249702e-01   8.5535353e-01   8.0591786e-01   3.0847034e-01   3.0847034e-01   2.9064211e-01   2.2928756e-01   2.2928756e-01
   1.87000   8.7245703e-01   8.5531437e-01   8.0588096e-01   3.0813560e-01   3.0813560e-01   2.9032671e-01   2.2909681e-01   2.2909681e-01
   1.87100   8.7243098e-01   8.5528880e-01   8.0585688e-01   3.0766693e-01   3.0766693e-01   2.8988513e-01   2.2880635e-01   2.2880635e-01
   1.87200   8.7240398e-01   8.5526234e-01   8.0583197e-01   3.0719793e-01   3.0719793e-01   2.8944325e-01   2.2848649e-01   2.2848649e-01
   1.87300   8.7237799e-01   8.5524935e-01   8.0585504e-01   3.0688617e-01   3.0688617e-01   2.8916219e-01   2.2832246e-01   2.2832246e-01
   1.87400   8.7235099e-01   8.5522288e-01   8.0583012e-01   3.0659887e-01   3.0659887e-01   2.8889146e-01   2.2816648e-01   2.2816648e-01
   1.87500   8.7232500e-01   8.5519743e-01   8.0580610e-01   3.0629057e-01   3.0629057e-01   2.8860098e-01   2.2796592e-01   2.2796592e-01
   1.87600   8.7229800e-01   8.5517091e-01   8.0578113e-01   3.0598187e-01   3.0598187e-01   2.8831011e-01   2.2779381e-01   2.2779381e-01
   1.87700   8.7227201e-01   8.5514545e-01   8.0575716e-01   3.0567363e-01   3.0567363e-01   2.8801966e-01   2.2759314e-01   2.2759314e-01
   1.87800   8.7224501e-01   8.5511899e-01   8.0573219e-01   3.0536500e-01   3.0536500e-01   2.8772888e-01   2.2742091e-01   2.2742091e-01
   1.87900   8.7221903e-01   8.5509348e-01   8.0570817e-01   3.0505675e-01   3.0505675e-01   2.8743842e-01   2.2724882e-01   2.2724882e-01
   1.88000   8.7219203e-01   8.5506701e-01   8.0568326e-01   3.0474821e-01   3.0474821e-01   2.8714770e-01   2.2704770e-01   2.2704770e-01
   1.88100   8.7220001e-01   8.5507488e-01   8.0569065e-01   3.0445182e-01   3.0445182e-01   2.8686842e-01   2.2688423e-01   2.2688423e-01
   1.88200   8.7220901e-01   8.5508370e-01   8.0569899e-01   3.0415586e-01   3.0415586e-01   2.8658956e-01   2.2672100e-01   2.2672100e-01
   1.88300   8.7221700e-01   8.5509151e-01   8.0570632e-01   3.0386484e-01   3.0386484e-01   2.8631535e-01   2.2653270e-01   2.2653270e-01
   1.88400   8.7222600e-01   8.5510033e-01   8.0571461e-01   3.0356881e-01   3.0356881e-01   2.8603640e-01   2.2636922e-01   2.2636922e-01
   1.88500   8.7223399e-01   8.5510820e-01   8.0572206e-01   3.0327246e-01   3.0327246e-01   2.8575718e-01   2.2620538e-01   2.2620538e-01
   1.88600   8.7224197e-01   8.5511601e-01   8.0572939e-01   3.0298144e-01   3.0298144e-01   2.8548297e-01   2.2601686e-01   2.2601686e-01
   1.88700   8.7225097e-01   8.5512483e-01   8.0573773e-01   3.0268538e-01   3.0268538e-01   2.8520399e-01   2.2585304e-01   2.2585304e-01
   1.88800   8.7225902e-01   8.5513270e-01   8.0574512e-01   3.0239436e-01   3.0239436e-01   2.8492978e-01   2.2566439e-01   2.2566439e-01
   1.88900   8.7226701e-01   8.5514057e-01   8.0575252e-01   3.0210328e-01   3.0210328e-01   2.8465551e-01   2.2550410e-01   2.2550410e-01
   1.89000   8.7227601e-01   8.5514939e-01   8.0576086e-01   3.0181262e-01   3.0181262e-01   2.8438166e-01   2.2534403e-01   2.2534403e-01
   1.89100   8.7232399e-01   8.5519642e-01   8.0580515e-01   3.0153534e-01   3.0153534e-01   2.8412038e-01   2.2516541e-01   2.2516541e-01
   1.89200   8.7237298e-01   8.5524446e-01   8.0585045e-01   3.0125847e-01   3.0125847e-01   2.8385952e-01   2.2501545e-01   2.2501545e-01
   1.89300   8.7242103e-01   8.5529155e-01   8.0589479e-01   3.0095980e-01   3.0095980e-01   2.8357807e-01   2.2484906e-01   2.2484906e-01
   1.89400   8.7247002e-01   8.5533959e-01   8.0594009e-01   3.0070421e-01   3.0070421e-01   2.8333727e-01   2.2468644e-01   2.2468644e-01
   1.89500   8.7251800e-01   8.5538661e-01   8.0598438e-01   3.0060852e-01   3.0060852e-01   2.8324708e-01   2.2467159e-01   2.2467159e-01
   1.89600   8.7256598e-01   8.5543364e-01   8.0602866e-01   3.0047005e-01   3.0047005e-01   2.8311661e-01   2.2462471e-01   2.2462471e-01
   1.89700   8.7261498e-01   8.5548168e-01   8.0607396e-01   3.0004334e-01   3.0004334e-01   2.8271455e-01   2.2433399e-01   2.2433399e-01
   1.89800   8.7266302e-01   8.5552877e-01   8.0611831e-01   2.9961628e-01   2.9961628e-01   2.8231215e-01   2.2407115e-01   2.2407115e-01
   1.89900   8.7271202e-01   8.5557681e-01   8.0616361e-01   2.9947811e-01   2.9947811e-01   2.8218198e-01   2.2402428e-01   2.2402428e-01
   1.90000   8.7276000e-01   8.5562384e-01   8.0620790e-01   2.9938766e-01   2.9938766e-01   2.8209674e-01   2.2398482e-01   2.2398482e-01
   1.90100   8.7287301e-01   8.5573465e-01   8.0631232e-01   2.9915914e-01   2.9915914e-01   2.8188142e-01   2.2387023e-01   2.2387023e-01
   1.90200   8.7298501e-01   8.5581857e-01   8.0631828e-01   2.9885128e-01   2.9885128e-01   2.8156582e-01   2.2367588e-01   2.2367588e-01
   1.90300   8.7309802e-01   8.5592937e-01   8.0642271e-01   2.9862800e-01   2.9862800e-01   2.8135544e-01   2.2353689e-01   2.2353689e-01
   1.90400   8.7321103e-01   8.5601437e-01   8.0642968e-01   2.9832050e-01   2.9832050e-01   2.8104028e-01   2.2334272e-01   2.2334272e-01
   1.90500   8.7332302e-01   8.5612416e-01   8.0653316e-01   2.9792029e-01   2.9792029e-01   2.8066325e-01   2.2309922e-01   2.2309922e-01
   1.90600   8.7343597e-01   8.5623485e-01   8.0663741e-01   2.9752028e-01   2.9752028e-01   2.8028640e-01   2.2282769e-01   2.2282769e-01
   1.90700   8.7354797e-01   8.5630625e-01   8.0659616e-01   2.9720026e-01   2.9720026e-01   2.7994725e-01   2.2261405e-01   2.2261405e-01
   1.90800   8.7366098e-01   8.5641700e-01   8.0670047e-01   2.9697660e-01   2.9697660e-01   2.7973658e-01   2.2250248e-01   2.2250248e-01
   1.90900   8.7377399e-01   8.5650188e-01   8.0670726e-01   2.9669562e-01   2.9669562e-01   2.7944657e-01   2.2229974e-01   2.2229974e-01
   1.91000   8.7388599e-01   8.5661167e-01   8.0681068e-01   2.9645014e-01   2.9645014e-01   2.7921537e-01   2.2217166e-01   2.2217166e-01
   1.91100   8.7394500e-01   8.5664362e-01   8.0676758e-01   2.9612944e-01   2.9612944e-01   2.7888802e-01   2.2196697e-01   2.2196697e-01
   1.91200   8.7400401e-01   8.5670149e-01   8.0682212e-01   2.9589269e-01   2.9589269e-01   2.7866504e-01   2.2181737e-01   2.2181737e-01
   1.91300   8.7406301e-01   8.5673344e-01   8.0677903e-01   2.9574847e-01   2.9574847e-01   2.7850395e-01   2.2174484e-01   2.2174484e-01
   1.91400   8.7412202e-01   8.5677874e-01   8.0678630e-01   2.9562280e-01   2.9562280e-01   2.7837342e-01   2.2169660e-01   2.2169660e-01
   1.91500   8.7418097e-01   8.5681057e-01   8.0674303e-01   2.9537159e-01   2.9537159e-01   2.7811161e-01   2.2151591e-01   2.2151591e-01
   1.91600   8.7423998e-01   8.5686845e-01   8.0679750e-01   2.9506525e-01   2.9506525e-01   2.7782318e-01   2.2134173e-01   2.2134173e-01
   1.91700   8.7429899e-01   8.5690033e-01   8.0675435e-01   2.9461622e-01   2.9461622e-01   2.7737522e-01   2.2104031e-01   2.2104031e-01
   1.91800   8.7435800e-01   8.5695815e-01   8.0680877e-01   2.9420817e-01   2.9420817e-01   2.7699104e-01   2.2076185e-01   2.2076185e-01
   1.91900   8.7441701e-01   8.5699010e-01   8.0676562e-01   2.9388756e-01   2.9388756e-01   2.7666408e-01   2.2055662e-01   2.2055662e-01
   1.92000   8.7447602e-01   8.5703534e-01   8.0677277e-01   2.9363874e-01   2.9363874e-01   2.7641770e-01   2.2041547e-01   2.2041547e-01
   1.92100   8.7450498e-01   8.5703778e-01   8.0670178e-01   2.9330805e-01   2.9330805e-01   2.7608132e-01   2.2017486e-01   2.2017486e-01
   1.92200   8.7453401e-01   8.5706621e-01   8.0672854e-01   2.9306638e-01   2.9306638e-01   2.7585387e-01   2.2004864e-01   2.2004864e-01
   1.92300   8.7456298e-01   8.5706866e-01   8.0665755e-01   2.9291224e-01   2.9291224e-01   2.7568373e-01   2.1996805e-01   2.1996805e-01
   1.92400   8.7459201e-01   8.5709709e-01   8.0668432e-01   2.9279363e-01   2.9279363e-01   2.7557209e-01   2.1990652e-01   2.1990652e-01
   1.92500   8.7462002e-01   8.5709876e-01   8.0661303e-01   2.9251638e-01   2.9251638e-01   2.7528629e-01   2.1973352e-01   2.1973352e-01
   1.92600   8.7464899e-01   8.5712713e-01   8.0663973e-01   2.9222655e-01   2.9222655e-01   2.7501351e-01   2.1957079e-01   2.1957079e-01
   1.92700   8.7467802e-01   8.5711706e-01   8.0652148e-01   2.9192707e-01   2.9192707e-01   2.7469462e-01   2.1934366e-01   2.1934366e-01
   1.92800   8.7470698e-01   8.5714543e-01   8.0654818e-01   2.9163727e-01   2.9163727e-01   2.7442193e-01   2.1918079e-01   2.1918079e-01
   1.92900   8.7473500e-01   8.5714692e-01   8.0647629e-01   2.9118887e-01   2.9118887e-01   2.7397510e-01   2.1887872e-01   2.1887872e-01
   1.93000   8.7476403e-01   8.5717535e-01   8.0650300e-01   2.9077074e-01   2.9077074e-01   2.7358168e-01   2.1861912e-01   2.1861912e-01
   1.93100   8.7488103e-01   8.5729003e-01   8.0661094e-01   2.9051554e-01   2.9051554e-01   2.7334157e-01   2.1845458e-01   2.1845458e-01
   1.93200   8.7499702e-01   8.5737771e-01   8.0662006e-01   2.9026213e-01   2.9026213e-01   2.7307832e-01   2.1829881e-01   2.1829881e-01
   1.93300   8.7511402e-01   8.5747981e-01   8.0668068e-01   2.9001117e-01   2.9001117e-01   2.7283022e-01   2.1815504e-01   2.1815504e-01
   1.93400   8.7523001e-01   8.5756755e-01   8.0669022e-01   2.8974184e-01   2.8974184e-01   2.7255219e-01   2.1796000e-01   2.1796000e-01
   1.93500   8.7534702e-01   8.5768223e-01   8.0679810e-01   2.8950244e-01   2.8950244e-01   2.7232698e-01   2.1783435e-01   2.1783435e-01
   1.93600   8.7546301e-01   8.5776991e-01   8.0680722e-01   2.8923288e-01   2.8923288e-01   2.7204868e-01   2.1766616e-01   2.1766616e-01
   1.93700   8.7558001e-01   8.5788453e-01   8.0691504e-01   2.8899872e-01   2.8899872e-01   2.7182844e-01   2.1751712e-01   2.1751712e-01
   1.93800   8.7569600e-01   8.5799819e-01   8.0702192e-01   2.8876412e-01   2.8876412e-01   2.7160779e-01   2.1739487e-01   2.1739487e-01
   1.93900   8.7581301e-01   8.5808676e-01   8.0703181e-01   2.8848943e-01   2.8848943e-01   2.7132472e-01   2.1722257e-01   2.1722257e-01
   1.94000   8.7592900e-01   8.5820037e-01   8.0713862e-01   2.8825468e-01   2.8825468e-01   2.7110392e-01   2.1707290e-01   2.1707290e-01
   1.94100   8.7598401e-01   8.5821581e-01   8.0704463e-01   2.8794825e-01   2.8794825e-01   2.7077931e-01   2.1686715e-01   2.1686715e-01
   1.94200   8.7603801e-01   8.5826874e-01   8.0709440e-01   2.8769308e-01   2.8769308e-01   2.7053934e-01   2.1672907e-01   2.1672907e-01
   1.94300   8.7609297e-01   8.5832256e-01   8.0714500e-01   2.8743821e-01   2.8743821e-01   2.7029967e-01   2.1656409e-01   2.1656409e-01
   1.94400   8.7614697e-01   8.5834944e-01   8.0709684e-01   2.8714818e-01   2.8714818e-01   2.7000237e-01   2.1637990e-01   2.1637990e-01
   1.94500   8.7620199e-01   8.5840338e-01   8.0714756e-01   2.8688791e-01   2.8688791e-01   2.6975763e-01   2.1623771e-01   2.1623771e-01
   1.94600   8.7625599e-01   8.5845625e-01   8.0719727e-01   2.8663266e-01   2.8663266e-01   2.6951763e-01   2.1609923e-01   2.1609923e-01
   1.94700   8.7631100e-01   8.5851014e-01   8.0724794e-01   2.8637770e-01   2.8637770e-01   2.6927790e-01   2.1593396e-01   2.1593396e-01
   1.94800   8.7636501e-01   8.5853714e-01   8.0720019e-01   2.8608781e-01   2.8608781e-01   2.6898095e-01   2.1574962e-01   2.1574962e-01
   1.94900   8.7642002e-01   8.5859108e-01   8.0725092e-01   2.8581142e-01   2.8581142e-01   2.6872107e-01   2.1559492e-01   2.1559492e-01
   1.95000   8.7647402e-01   8.5864395e-01   8.0730063e-01   2.8557748e-01   2.8557748e-01   2.6850113e-01   2.1544531e-01   2.1544531e-01
   1.95100   8.7648398e-01   8.5865372e-01   8.0730981e-01   2.8547367e-01   2.8547367e-01   2.6840353e-01   2.1542068e-01   2.1542068e-01
   1.95200   8.7649399e-01   8.5863745e-01   8.0722100e-01   2.8529242e-01   2.8529242e-01   2.6820868e-01   2.1531793e-01   2.1531793e-01
   1.95300   8.7650400e-01   8.5864729e-01   8.0723023e-01   2.8489429e-01   2.8489429e-01   2.6783440e-01   2.1504425e-01   2.1504425e-01
   1.95400   8.7651402e-01   8.5865706e-01   8.0723941e-01   2.8445864e-01   2.8445864e-01   2.6742485e-01   2.1476890e-01   2.1476890e-01
   1.95500   8.7652397e-01   8.5866684e-01   8.0724865e-01   2.8416219e-01   2.8416219e-01   2.6714614e-01   2.1459851e-01   2.1459851e-01
   1.95600   8.7653399e-01   8.5867661e-01   8.0725783e-01   2.8391388e-01   2.8391388e-01   2.6691270e-01   2.1446435e-01   2.1446435e-01
   1.95700   8.7654400e-01   8.5868645e-01   8.0726707e-01   2.8364414e-01   2.8364414e-01   2.6665911e-01   2.1428727e-01   2.1428727e-01
   1.95800   8.7655300e-01   8.5869527e-01   8.0727535e-01   2.8337410e-01   2.8337410e-01   2.6640525e-01   2.1413654e-01   2.1413654e-01
   1.95900   8.7656301e-01   8.5870504e-01   8.0728453e-01   2.8310439e-01   2.8310439e-01   2.6615170e-01   2.1398596e-01   2.1398596e-01
   1.96000   8.7657303e-01   8.5871488e-01   8.0729377e-01   2.8283462e-01   2.8283462e-01   2.6589808e-01   2.1380864e-01   2.1380864e-01
   1.96100   8.7657797e-01   8.5871971e-01   8.0729830e-01   2.8256327e-01   2.8256327e-01   2.6564297e-01   2.1365665e-01   2.1365665e-01
   1.96200   8.7658298e-01   8.5872465e-01   8.0730295e-01   2.8229189e-01   2.8229189e-01   2.6538783e-01   2.1350451e-01   2.1350451e-01
   1.96300   8.7658799e-01   8.5872954e-01   8.0730760e-01   2.8202054e-01   2.8202054e-01   2.6513276e-01   2.1335234e-01   2.1335234e-01
   1.96400   8.7659299e-01   8.5873443e-01   8.0731219e-01   2.8174919e-01   2.8174919e-01   2.6487765e-01   2.1317352e-01   2.1317352e-01
   1.96500   8.7659800e-01   8.5873932e-01   8.0731678e-01   2.8147778e-01   2.8147778e-01   2.6462248e-01   2.1302110e-01   2.1302110e-01
   1.96600   8.7660301e-01   8.5874426e-01   8.0732143e-01   2.8120646e-01   2.8120646e-01   2.6436740e-01   2.1286863e-01   2.1286863e-01
   1.96700   8.7660801e-01   8.5874915e-01   8.0732602e-01   2.8091899e-01   2.8091899e-01   2.6409715e-01   2.1267743e-01   2.1267743e-01
   1.96800   8.7661302e-01   8.5878015e-01   8.0742866e-01   2.8070313e-01   2.8070313e-01   2.6391825e-01   2.1258615e-01   2.1258615e-01
   1.96900   8.7661803e-01   8.5878503e-01   8.0743325e-01   2.8057623e-01   2.8057623e-01   2.6379892e-01   2.1254279e-01   2.1254279e-01
   1.97000   8.7662297e-01   8.5878986e-01   8.0743778e-01   2.8045470e-01   2.8045470e-01   2.6368466e-01   2.1250346e-01   2.1250346e-01
   1.97100   8.7652898e-01   8.5869777e-01   8.0735123e-01   2.8017303e-01   2.8017303e-01   2.6341984e-01   2.1231639e-01   2.1231639e-01
   1.97200   8.7643403e-01   8.5864329e-01   8.0740863e-01   2.7990389e-01   2.7990389e-01   2.6320222e-01   2.1219364e-01   2.1219364e-01
   1.97300   8.7633902e-01   8.5855019e-01   8.0732107e-01   2.7960056e-01   2.7960056e-01   2.6291698e-01   2.1201625e-01   2.1201625e-01
   1.97400   8.7624401e-01   8.5848320e-01   8.0733156e-01   2.7933657e-01   2.7933657e-01   2.6269266e-01   2.1186164e-01   2.1186164e-01
