#  GR700XD order 2 plus CLEAR
#Wavelength      OTE             POM             TMA          Pupil Wheel     Filter Wheel      CTMA          Detector         Final
   1.54800   8.6619300e-01   8.4655190e-01   7.9026055e-01   6.5440447e-03   6.5440447e-03   6.1088996e-03   4.6659778e-03   4.6659778e-03
   1.54900   8.6624700e-01   8.4660465e-01   7.9030985e-01   6.5706517e-03   6.5706517e-03   6.1337375e-03   4.6843356e-03   4.6843356e-03
   1.55000   8.6630201e-01   8.4665841e-01   7.9036003e-01   6.5972698e-03   6.5972698e-03   6.1585857e-03   4.7020800e-03   4.7020800e-03
   1.55100   8.6637002e-01   8.4672487e-01   7.9042202e-01   6.6292300e-03   6.6292300e-03   6.1884206e-03   4.7242404e-03   4.7242404e-03
   1.55200   8.6643797e-01   8.4679133e-01   7.9048407e-01   6.6611962e-03   6.6611962e-03   6.2182611e-03   4.7463989e-03   4.7463989e-03
   1.55300   8.6650503e-01   8.4685683e-01   7.9054523e-01   6.6879177e-03   6.6879177e-03   6.2432056e-03   4.7641904e-03   4.7641904e-03
   1.55400   8.6657298e-01   8.4692323e-01   7.9060721e-01   6.7094085e-03   6.7094085e-03   6.2632677e-03   4.7788732e-03   4.7788732e-03
   1.55500   8.6664099e-01   8.4701544e-01   7.9076529e-01   6.7369645e-03   6.7369645e-03   6.2895636e-03   4.7976789e-03   4.7976789e-03
   1.55600   8.6670798e-01   8.4708095e-01   7.9082644e-01   6.7689442e-03   6.7689442e-03   6.3194199e-03   4.8198216e-03   4.8198216e-03
   1.55700   8.6677599e-01   8.4714741e-01   7.9088849e-01   6.7904498e-03   6.7904498e-03   6.3394974e-03   4.8345006e-03   4.8345006e-03
   1.55800   8.6684400e-01   8.4721386e-01   7.9095054e-01   6.8172030e-03   6.8172030e-03   6.3644736e-03   4.8529110e-03   4.8529110e-03
   1.55900   8.6691099e-01   8.4729183e-01   7.9105836e-01   6.8443553e-03   6.8443553e-03   6.3901059e-03   4.8711780e-03   4.8711780e-03
   1.56000   8.6697900e-01   8.4735829e-01   7.9112041e-01   6.8711182e-03   6.8711182e-03   6.4150929e-03   4.8895837e-03   4.8895837e-03
   1.56100   8.6701399e-01   8.4739250e-01   7.9115236e-01   6.9028675e-03   6.9028675e-03   6.4447350e-03   4.9115326e-03   4.9115326e-03
   1.56200   8.6704898e-01   8.4742671e-01   7.9118431e-01   6.9346200e-03   6.9346200e-03   6.4743799e-03   4.9334778e-03   4.9334778e-03
   1.56300   8.6708403e-01   8.4746093e-01   7.9121625e-01   6.9611282e-03   6.9611282e-03   6.4991289e-03   4.9516861e-03   4.9516861e-03
   1.56400   8.6711901e-01   8.4749514e-01   7.9124820e-01   6.9823936e-03   6.9823936e-03   6.5189828e-03   4.9661612e-03   4.9661612e-03
   1.56500   8.6715400e-01   8.4752935e-01   7.9128015e-01   7.0089060e-03   7.0089060e-03   6.5437355e-03   4.9837092e-03   4.9837092e-03
   1.56600   8.6718899e-01   8.4756356e-01   7.9131210e-01   7.0406678e-03   7.0406678e-03   6.5733897e-03   5.0056363e-03   5.0056363e-03
   1.56700   8.6722398e-01   8.4759772e-01   7.9134399e-01   7.0724310e-03   7.0724310e-03   6.6030445e-03   5.0275577e-03   5.0275577e-03
   1.56800   8.6725903e-01   8.4763199e-01   7.9137594e-01   7.0989509e-03   7.0989509e-03   6.6278046e-03   5.0457479e-03   5.0457479e-03
   1.56900   8.6729503e-01   8.4766716e-01   7.9140878e-01   7.1254801e-03   7.1254801e-03   6.6525731e-03   5.0639389e-03   5.0639389e-03
   1.57000   8.6733001e-01   8.4770137e-01   7.9144073e-01   7.1467571e-03   7.1467571e-03   6.6724378e-03   5.0783926e-03   5.0783926e-03
   1.57100   8.6729699e-01   8.4766912e-01   7.9141062e-01   7.1727210e-03   7.1727210e-03   6.6966787e-03   5.0968421e-03   5.0968421e-03
   1.57200   8.6726397e-01   8.4763682e-01   7.9138047e-01   7.2039282e-03   7.2039282e-03   6.7258147e-03   5.1183449e-03   5.1183449e-03
   1.57300   8.6723202e-01   8.4763145e-01   7.9144794e-01   7.2307787e-03   7.2307787e-03   6.7515010e-03   5.1372172e-03   5.1372172e-03
   1.57400   8.6719900e-01   8.4759915e-01   7.9141772e-01   7.2567384e-03   7.2567384e-03   6.7757401e-03   5.1549831e-03   5.1549831e-03
   1.57500   8.6716598e-01   8.4756690e-01   7.9138762e-01   7.2826971e-03   7.2826971e-03   6.7999782e-03   5.1727435e-03   5.1727435e-03
   1.57600   8.6713398e-01   8.4754813e-01   7.9140514e-01   7.3090931e-03   7.3090931e-03   6.8249265e-03   5.1910388e-03   5.1910388e-03
   1.57700   8.6710101e-01   8.4751588e-01   7.9137498e-01   7.3350491e-03   7.3350491e-03   6.8491632e-03   5.2094734e-03   5.2094734e-03
   1.57800   8.6706799e-01   8.4748363e-01   7.9134488e-01   7.3610027e-03   7.3610027e-03   6.8733976e-03   5.2272188e-03   5.2272188e-03
   1.57900   8.6703497e-01   8.4745133e-01   7.9131472e-01   7.3922006e-03   7.3922006e-03   6.9025289e-03   5.2486830e-03   5.2486830e-03
   1.58000   8.6700302e-01   8.4742016e-01   7.9128563e-01   7.4234065e-03   7.4234065e-03   6.9316677e-03   5.2701468e-03   5.2701468e-03
   1.58100   8.6699897e-01   8.4741616e-01   7.9128188e-01   7.4496027e-03   7.4496027e-03   6.9561284e-03   5.2887443e-03   5.2887443e-03
   1.58200   8.6699498e-01   8.4741229e-01   7.9127830e-01   7.4757994e-03   7.4757994e-03   6.9805901e-03   5.3066448e-03   5.3066448e-03
   1.58300   8.6699098e-01   8.4740835e-01   7.9127461e-01   7.4967495e-03   7.4967495e-03   7.0001520e-03   5.3208154e-03   5.3208154e-03
   1.58400   8.6698699e-01   8.4743029e-01   7.9136753e-01   7.5238631e-03   7.5238631e-03   7.0261126e-03   5.3405482e-03   5.3405482e-03
   1.58500   8.6698300e-01   8.4742641e-01   7.9136389e-01   7.5500626e-03   7.5500626e-03   7.0505789e-03   5.3584399e-03   5.3584399e-03
   1.58600   8.6697900e-01   8.4742248e-01   7.9136020e-01   7.5762607e-03   7.5762607e-03   7.0750439e-03   5.3770333e-03   5.3770333e-03
   1.58700   8.6697501e-01   8.4741861e-01   7.9135662e-01   7.6024602e-03   7.6024602e-03   7.0995102e-03   5.3949174e-03   5.3949174e-03
   1.58800   8.6697102e-01   8.4741467e-01   7.9135293e-01   7.6286574e-03   7.6286574e-03   7.1239742e-03   5.4135076e-03   5.4135076e-03
   1.58900   8.6696702e-01   8.4742326e-01   7.9139596e-01   7.6553077e-03   7.6553077e-03   7.1491776e-03   5.4319454e-03   5.4319454e-03
   1.59000   8.6696303e-01   8.4741938e-01   7.9139233e-01   7.6815067e-03   7.6815067e-03   7.1736448e-03   5.4505356e-03   5.4505356e-03
   1.59100   8.6698300e-01   8.4743887e-01   7.9141051e-01   7.7026715e-03   7.7026715e-03   7.1934103e-03   5.4648337e-03   5.4648337e-03
   1.59200   8.6700302e-01   8.4748429e-01   7.9152536e-01   7.7247811e-03   7.7247811e-03   7.2147176e-03   5.4810210e-03   5.4810210e-03
   1.59300   8.6702400e-01   8.4750479e-01   7.9154450e-01   7.7512078e-03   7.7512078e-03   7.2393995e-03   5.4997718e-03   5.4997718e-03
   1.59400   8.6704397e-01   8.4752434e-01   7.9156274e-01   7.7776262e-03   7.7776262e-03   7.2640735e-03   5.5177901e-03   5.5177901e-03
   1.59500   8.6706400e-01   8.4754390e-01   7.9158103e-01   7.8040464e-03   7.8040464e-03   7.2887493e-03   5.5365339e-03   5.5365339e-03
   1.59600   8.6708498e-01   8.4756440e-01   7.9160017e-01   7.8304773e-03   7.8304773e-03   7.3134350e-03   5.5545541e-03   5.5545541e-03
   1.59700   8.6710501e-01   8.4758401e-01   7.9161847e-01   7.8568999e-03   7.8568999e-03   7.3381127e-03   5.5732969e-03   5.5732969e-03
   1.59800   8.6712497e-01   8.4760350e-01   7.9163665e-01   7.8833234e-03   7.8833234e-03   7.3627913e-03   5.5920403e-03   5.5920403e-03
   1.59900   8.6714602e-01   8.4764975e-01   7.9175192e-01   7.9107173e-03   7.9107173e-03   7.3890490e-03   5.6119831e-03   5.6119831e-03
   1.60000   8.6716598e-01   8.4766930e-01   7.9177016e-01   7.9318974e-03   7.9318974e-03   7.4088327e-03   5.6262678e-03   5.6262678e-03
   1.60100   8.6715698e-01   8.4767300e-01   7.9180866e-01   7.9585323e-03   7.9585323e-03   7.4340398e-03   5.6454102e-03   5.6454102e-03
   1.60200   8.6714900e-01   8.4766519e-01   7.9180133e-01   7.9847062e-03   7.9847062e-03   7.4584885e-03   5.6639761e-03   5.6639761e-03
   1.60300   8.6714000e-01   8.4768224e-01   7.9188967e-01   8.0170985e-03   8.0170985e-03   7.4894312e-03   5.6874743e-03   5.6874743e-03
   1.60400   8.6713099e-01   8.4767342e-01   7.9188144e-01   8.0485167e-03   8.0485167e-03   7.5187813e-03   5.7097627e-03   5.7097627e-03
   1.60500   8.6712301e-01   8.4766561e-01   7.9187417e-01   8.0694435e-03   8.0694435e-03   7.5383307e-03   5.7238545e-03   5.7238545e-03
   1.60600   8.6711401e-01   8.4765685e-01   7.9186594e-01   8.0903601e-03   8.0903601e-03   7.5578708e-03   5.7386914e-03   5.7386914e-03
   1.60700   8.6710501e-01   8.4767389e-01   7.9195428e-01   8.1175156e-03   8.1175156e-03   7.5839320e-03   5.7584797e-03   5.7584797e-03
   1.60800   8.6709702e-01   8.4767860e-01   7.9199368e-01   8.1441738e-03   8.1441738e-03   7.6091746e-03   5.7776463e-03   5.7776463e-03
   1.60900   8.6708802e-01   8.4766978e-01   7.9198545e-01   8.1703430e-03   8.1703430e-03   7.6336246e-03   5.7962113e-03   5.7962113e-03
   1.61000   8.6707902e-01   8.4766096e-01   7.9197723e-01   8.1912614e-03   8.1912614e-03   7.6531689e-03   5.8110510e-03   5.8110510e-03
   1.61100   8.6707902e-01   8.4768677e-01   7.9207367e-01   8.2132649e-03   8.2132649e-03   7.6744277e-03   5.8271927e-03   5.8271927e-03
   1.61200   8.6707801e-01   8.4768575e-01   7.9207271e-01   8.2342606e-03   8.2342606e-03   7.6940460e-03   5.8420892e-03   5.8420892e-03
   1.61300   8.6707801e-01   8.4768575e-01   7.9207271e-01   8.2605183e-03   8.2605183e-03   7.7185812e-03   5.8607189e-03   5.8607189e-03
   1.61400   8.6707801e-01   8.4771162e-01   7.9216933e-01   8.2877865e-03   8.2877865e-03   7.7447682e-03   5.8806026e-03   5.8806026e-03
   1.61500   8.6707699e-01   8.4771061e-01   7.9216838e-01   8.3140368e-03   8.3140368e-03   7.7692987e-03   5.8992286e-03   5.8992286e-03
   1.61600   8.6707699e-01   8.4772307e-01   7.9221499e-01   8.3355354e-03   8.3355354e-03   7.7897324e-03   5.9147440e-03   5.9147440e-03
   1.61700   8.6707699e-01   8.4774894e-01   7.9231149e-01   8.3680693e-03   8.3680693e-03   7.8208502e-03   5.9383716e-03   5.9383716e-03
   1.61800   8.6707598e-01   8.4774792e-01   7.9231054e-01   8.3995769e-03   8.3995769e-03   7.8502977e-03   5.9607308e-03   5.9607308e-03
   1.61900   8.6707598e-01   8.4774792e-01   7.9231054e-01   8.4205894e-03   8.4205894e-03   7.8699356e-03   5.9764292e-03   5.9764292e-03
   1.62000   8.6707598e-01   8.4774792e-01   7.9231054e-01   8.4363483e-03   8.4363483e-03   7.8846645e-03   5.9876144e-03   5.9876144e-03
   1.62100   8.6710000e-01   8.4779721e-01   7.9242903e-01   8.4638791e-03   8.4638791e-03   7.9111177e-03   6.0077030e-03   6.0077030e-03
   1.62200   8.6712402e-01   8.4782070e-01   7.9245096e-01   8.4903836e-03   8.4903836e-03   7.9358909e-03   6.0265157e-03   6.0265157e-03
   1.62300   8.6714900e-01   8.4785759e-01   7.9252046e-01   8.5121458e-03   8.5121458e-03   7.9565831e-03   6.0422295e-03   6.0422295e-03
   1.62400   8.6717302e-01   8.4790689e-01   7.9263890e-01   8.5396925e-03   8.5396925e-03   7.9830615e-03   6.0631353e-03   6.0631353e-03
   1.62500   8.6719698e-01   8.4793031e-01   7.9266077e-01   8.5662054e-03   8.5662054e-03   8.0078458e-03   6.0819592e-03   6.0819592e-03
   1.62600   8.6722201e-01   8.4795481e-01   7.9268372e-01   8.5874759e-03   8.5874759e-03   8.0277296e-03   6.0970606e-03   6.0970606e-03
   1.62700   8.6724597e-01   8.4800404e-01   7.9280204e-01   8.6150384e-03   8.6150384e-03   8.0542304e-03   6.1171884e-03   6.1171884e-03
   1.62800   8.6727101e-01   8.4802848e-01   7.9282492e-01   8.6415699e-03   8.6415699e-03   8.0790352e-03   6.1368351e-03   6.1368351e-03
   1.62900   8.6729503e-01   8.4806448e-01   7.9289359e-01   8.6633461e-03   8.6633461e-03   8.0997515e-03   6.1525712e-03   6.1525712e-03
   1.63000   8.6731899e-01   8.4811366e-01   7.9301190e-01   8.6909262e-03   8.6909262e-03   8.1262784e-03   6.1727208e-03   6.1727208e-03
   1.63100   8.6732000e-01   8.4811467e-01   7.9301286e-01   8.7119676e-03   8.7119676e-03   8.1459526e-03   6.1884802e-03   6.1884802e-03
   1.63200   8.6732101e-01   8.4811568e-01   7.9301381e-01   8.7382672e-03   8.7382672e-03   8.1705442e-03   6.2071625e-03   6.2071625e-03
   1.63300   8.6732298e-01   8.4814340e-01   7.9311204e-01   8.7656407e-03   8.7656407e-03   8.1968866e-03   6.2271748e-03   6.2271748e-03
   1.63400   8.6732399e-01   8.4814435e-01   7.9311293e-01   8.7866839e-03   8.7866839e-03   8.2165645e-03   6.2429458e-03   6.2429458e-03
   1.63500   8.6732501e-01   8.4817123e-01   7.9321080e-01   8.8140620e-03   8.8140620e-03   8.2429219e-03   6.2629720e-03   6.2629720e-03
   1.63600   8.6732602e-01   8.4818476e-01   7.9325843e-01   8.8356286e-03   8.8356286e-03   8.2634548e-03   6.2785731e-03   6.2785731e-03
   1.63700   8.6732697e-01   8.4818572e-01   7.9325932e-01   8.8619357e-03   8.8619357e-03   8.2880585e-03   6.2980955e-03   6.2980955e-03
   1.63800   8.6732799e-01   8.4821242e-01   7.9335666e-01   8.8840630e-03   8.8840630e-03   8.3095105e-03   6.3143969e-03   6.3143969e-03
   1.63900   8.6732900e-01   8.4821343e-01   7.9335755e-01   8.9103729e-03   8.9103729e-03   8.3341189e-03   6.3339304e-03   6.3339304e-03
   1.64000   8.6733001e-01   8.4821439e-01   7.9335845e-01   8.9314226e-03   8.9314226e-03   8.3538080e-03   6.3488940e-03   6.3488940e-03
   1.64100   8.6730498e-01   8.4821570e-01   7.9343206e-01   8.9585539e-03   8.9585539e-03   8.3799483e-03   6.3695987e-03   6.3695987e-03
   1.64200   8.6728102e-01   8.4820473e-01   7.9345673e-01   8.9798747e-03   8.9798747e-03   8.4002623e-03   6.3850395e-03   6.3850395e-03
   1.64300   8.6725599e-01   8.4820616e-01   7.9353082e-01   9.0017570e-03   9.0017570e-03   8.4215039e-03   6.4020273e-03   6.4020273e-03
   1.64400   8.6723101e-01   8.4818172e-01   7.9350793e-01   9.0172803e-03   9.0172803e-03   8.4360270e-03   6.4130677e-03   6.4130677e-03
   1.64500   8.6720598e-01   8.4815729e-01   7.9348511e-01   9.0380646e-03   9.0380646e-03   8.4554711e-03   6.4286944e-03   6.4286944e-03
   1.64600   8.6718100e-01   8.4815860e-01   7.9355860e-01   9.0652090e-03   9.0652090e-03   8.4816385e-03   6.4485897e-03   6.4485897e-03
   1.64700   8.6715603e-01   8.4813416e-01   7.9353577e-01   9.0859924e-03   9.0859924e-03   8.5010836e-03   6.4642238e-03   6.4642238e-03
   1.64800   8.6713099e-01   8.4812212e-01   7.9355943e-01   9.1125695e-03   9.1125695e-03   8.5263252e-03   6.4842706e-03   6.4842706e-03
   1.64900   8.6710602e-01   8.4812343e-01   7.9363292e-01   9.1397231e-03   9.1397231e-03   8.5525112e-03   6.5041850e-03   6.5041850e-03
   1.65000   8.6708099e-01   8.4809893e-01   7.9360998e-01   9.1657666e-03   9.1657666e-03   8.5768811e-03   6.5235756e-03   6.5235756e-03
   1.65100   8.6706001e-01   8.4810430e-01   7.9368764e-01   9.1877114e-03   9.1877114e-03   8.5982028e-03   6.5406528e-03   6.5406528e-03
   1.65200   8.6703902e-01   8.4808379e-01   7.9366845e-01   9.2032757e-03   9.2032757e-03   8.6127687e-03   6.5517332e-03   6.5517332e-03
   1.65300   8.6701798e-01   8.4806323e-01   7.9364926e-01   9.2241010e-03   9.2241010e-03   8.6322576e-03   6.5674214e-03   6.5674214e-03
   1.65400   8.6699599e-01   8.4807986e-01   7.9377198e-01   9.2518413e-03   9.2518413e-03   8.6593879e-03   6.5880623e-03   6.5880623e-03
   1.65500   8.6697501e-01   8.4805936e-01   7.9375279e-01   9.2726676e-03   9.2726676e-03   8.6788805e-03   6.6037602e-03   6.6037602e-03
   1.65600   8.6695403e-01   8.4806472e-01   7.9383045e-01   9.2998901e-03   9.2998901e-03   8.7051569e-03   6.6246241e-03   6.6246241e-03
   1.65700   8.6693299e-01   8.4804416e-01   7.9381120e-01   9.3207173e-03   9.3207173e-03   8.7246522e-03   6.6403328e-03   6.6403328e-03
   1.65800   8.6691201e-01   8.4802365e-01   7.9379201e-01   9.3415426e-03   9.3415426e-03   8.7441457e-03   6.6551692e-03   6.6551692e-03
   1.65900   8.6689001e-01   8.4804022e-01   7.9391468e-01   9.3693044e-03   9.3693044e-03   8.7713161e-03   6.6767260e-03   6.6767260e-03
   1.66000   8.6686897e-01   8.4801966e-01   7.9389542e-01   9.3901316e-03   9.3901316e-03   8.7908134e-03   6.6924463e-03   6.6924463e-03
   1.66100   8.6691099e-01   8.4808666e-01   7.9403079e-01   9.4075259e-03   9.4075259e-03   8.8079032e-03   6.7063374e-03   6.7063374e-03
   1.66200   8.6695302e-01   8.4812778e-01   7.9406929e-01   9.4290404e-03   9.4290404e-03   8.8280467e-03   6.7216745e-03   6.7216745e-03
   1.66300   8.6699498e-01   8.4816879e-01   7.9410774e-01   9.4558224e-03   9.4558224e-03   8.8531217e-03   6.7416523e-03   6.7416523e-03
   1.66400   8.6703700e-01   8.4823561e-01   7.9424250e-01   9.4837556e-03   9.4837556e-03   8.8800825e-03   6.7630708e-03   6.7630708e-03
   1.66500   8.6707902e-01   8.4828925e-01   7.9432803e-01   9.5005762e-03   9.5005762e-03   8.8962270e-03   6.7762560e-03   6.7762560e-03
   1.66600   8.6712098e-01   8.4835607e-01   7.9446280e-01   9.5232576e-03   9.5232576e-03   8.9182770e-03   6.7930515e-03   6.7930515e-03
   1.66700   8.6716300e-01   8.4839720e-01   7.9450130e-01   9.5500564e-03   9.5500564e-03   8.9433733e-03   6.8130619e-03   6.8130619e-03
   1.66800   8.6720502e-01   8.4843826e-01   7.9453981e-01   9.5768580e-03   9.5768580e-03   8.9684715e-03   6.8330783e-03   6.8330783e-03
   1.66900   8.6724699e-01   8.4850502e-01   7.9467458e-01   9.5942877e-03   9.5942877e-03   8.9856116e-03   6.8470361e-03   6.8470361e-03
   1.67000   8.6728901e-01   8.4854615e-01   7.9471308e-01   9.6105598e-03   9.6105598e-03   9.0008518e-03   6.8595489e-03   6.8595489e-03
   1.67100   8.6735702e-01   8.4865099e-01   7.9491884e-01   9.6394001e-03   9.6394001e-03   9.0290830e-03   6.8819672e-03   6.8819672e-03
   1.67200   8.6742502e-01   8.4871751e-01   7.9498112e-01   9.6717793e-03   9.6717793e-03   9.0594124e-03   6.9059902e-03   6.9059902e-03
   1.67300   8.6749297e-01   8.4880990e-01   7.9514033e-01   9.6895322e-03   9.6895322e-03   9.0768710e-03   6.9192988e-03   6.9192988e-03
   1.67400   8.6756098e-01   8.4887642e-01   7.9520261e-01   9.7061070e-03   9.7061070e-03   9.0923980e-03   6.9320439e-03   6.9320439e-03
   1.67500   8.6762899e-01   8.4894294e-01   7.9526496e-01   9.7226864e-03   9.7226864e-03   9.1079287e-03   6.9447956e-03   6.9447956e-03
   1.67600   8.6769700e-01   8.4904778e-01   7.9547071e-01   9.7410241e-03   9.7410241e-03   9.1263410e-03   6.9597475e-03   6.9597475e-03
   1.67700   8.6776501e-01   8.4911430e-01   7.9553300e-01   9.7681591e-03   9.7681591e-03   9.1517633e-03   6.9800499e-03   6.9800499e-03
   1.67800   8.6783302e-01   8.4920669e-01   7.9569227e-01   9.7964918e-03   9.7964918e-03   9.1791470e-03   7.0018531e-03   7.0018531e-03
   1.67900   8.6790103e-01   8.4927326e-01   7.9575467e-01   9.8183639e-03   9.8183639e-03   9.1996407e-03   7.0184059e-03   7.0184059e-03
   1.68000   8.6796898e-01   8.4933972e-01   7.9581690e-01   9.8402360e-03   9.8402360e-03   9.2201345e-03   7.0349625e-03   7.0349625e-03
   1.68100   8.6800998e-01   8.4940559e-01   7.9595089e-01   9.8630013e-03   9.8630013e-03   9.2423037e-03   7.0528020e-03   7.0528020e-03
   1.68200   8.6805201e-01   8.4945929e-01   7.9603654e-01   9.8851733e-03   9.8851733e-03   9.2634922e-03   7.0698969e-03   7.0698969e-03
   1.68300   8.6809301e-01   8.4952509e-01   7.9617047e-01   9.9079516e-03   9.9079516e-03   9.2856800e-03   7.0877597e-03   7.0877597e-03
   1.68400   8.6813498e-01   8.4956616e-01   7.9620898e-01   9.9295452e-03   9.9295452e-03   9.3059177e-03   7.1041379e-03   7.1041379e-03
   1.68500   8.6817598e-01   8.4960628e-01   7.9624653e-01   9.9511305e-03   9.9511305e-03   9.3261478e-03   7.1205138e-03   7.1205138e-03
   1.68600   8.6821800e-01   8.4967327e-01   7.9638195e-01   9.9739432e-03   9.9739432e-03   9.3483794e-03   7.1384227e-03   7.1384227e-03
   1.68700   8.6825901e-01   8.4971339e-01   7.9641956e-01   9.9955350e-03   9.9955350e-03   9.3686171e-03   7.1548130e-03   7.1548130e-03
   1.68800   8.6830002e-01   8.4979177e-01   7.9660064e-01   1.0018934e-02   1.0018934e-02   9.3918173e-03   7.1734702e-03   7.1734702e-03
   1.68900   8.6834198e-01   8.4983283e-01   7.9663908e-01   1.0040544e-02   1.0040544e-02   9.4120745e-03   7.1898834e-03   7.1898834e-03
   1.69000   8.6838299e-01   8.4989882e-01   7.9677367e-01   1.0063371e-02   1.0063371e-02   9.4343331e-03   7.2078304e-03   7.2078304e-03
   1.69100   8.6834699e-01   8.4986353e-01   7.9674059e-01   1.0084082e-02   1.0084082e-02   9.4537502e-03   7.2236108e-03   7.2236108e-03
   1.69200   8.6831099e-01   8.4982830e-01   7.9670757e-01   1.0104794e-02   1.0104794e-02   9.4731674e-03   7.2393944e-03   7.2393944e-03
   1.69300   8.6827397e-01   8.4983051e-01   7.9681754e-01   1.0127319e-02   1.0127319e-02   9.4955703e-03   7.2574643e-03   7.2574643e-03
   1.69400   8.6823797e-01   8.4979528e-01   7.9678452e-01   1.0142748e-02   1.0142748e-02   9.5100375e-03   7.2694728e-03   7.2694728e-03
   1.69500   8.6820197e-01   8.4978569e-01   7.9684776e-01   1.0164686e-02   1.0164686e-02   9.5314700e-03   7.2868089e-03   7.2868089e-03
   1.69600   8.6816502e-01   8.4974951e-01   7.9681385e-01   1.0185384e-02   1.0185384e-02   9.5508797e-03   7.3026023e-03   7.3026023e-03
   1.69700   8.6812901e-01   8.4971428e-01   7.9678082e-01   1.0206093e-02   1.0206093e-02   9.5702978e-03   7.3184068e-03   7.3184068e-03
   1.69800   8.6809301e-01   8.4970486e-01   7.9684454e-01   1.0228042e-02   1.0228042e-02   9.5917527e-03   7.3357727e-03   7.3357727e-03
   1.69900   8.6805701e-01   8.4968215e-01   7.9685855e-01   1.0249354e-02   1.0249354e-02   9.6121654e-03   7.3523456e-03   7.3523456e-03
   1.70000   8.6802000e-01   8.4967172e-01   7.9692137e-01   1.0266013e-02   1.0266013e-02   9.6286656e-03   7.3668920e-03   7.3668920e-03
   1.70100   8.6801600e-01   8.4966785e-01   7.9691774e-01   1.0287100e-02   1.0287100e-02   9.6484441e-03   7.3829899e-03   7.3829899e-03
   1.70200   8.6801302e-01   8.4966493e-01   7.9691499e-01   1.0308199e-02   1.0308199e-02   9.6682319e-03   7.3990976e-03   7.3990976e-03
   1.70300   8.6800897e-01   8.4968662e-01   7.9700756e-01   1.0325249e-02   1.0325249e-02   9.6851019e-03   7.4129771e-03   7.4129771e-03
   1.70400   8.6800498e-01   8.4968269e-01   7.9700387e-01   1.0341054e-02   1.0341054e-02   9.6999267e-03   7.4252938e-03   7.4252938e-03
   1.70500   8.6800098e-01   8.4971714e-01   7.9714406e-01   1.0358728e-02   1.0358728e-02   9.7178193e-03   7.4399626e-03   7.4399626e-03
   1.70600   8.6799699e-01   8.4971321e-01   7.9714036e-01   1.0379820e-02   1.0379820e-02   9.7376071e-03   7.4560856e-03   7.4560856e-03
   1.70700   8.6799300e-01   8.4970927e-01   7.9713666e-01   1.0400912e-02   1.0400912e-02   9.7573940e-03   7.4722124e-03   7.4722124e-03
   1.70800   8.6798900e-01   8.4973115e-01   7.9722971e-01   1.0423267e-02   1.0423267e-02   9.7792558e-03   7.4909097e-03   7.4909097e-03
   1.70900   8.6798501e-01   8.4972721e-01   7.9722601e-01   1.0444362e-02   1.0444362e-02   9.7990474e-03   7.5070499e-03   7.5070499e-03
   1.71000   8.6798102e-01   8.4974909e-01   7.9731911e-01   1.0461440e-02   1.0461440e-02   9.8159639e-03   7.5209918e-03   7.5209918e-03
   1.71100   8.6803001e-01   8.4980965e-01   7.9741126e-01   1.0483797e-02   1.0483797e-02   9.8373769e-03   7.5383820e-03   7.5383820e-03
   1.71200   8.6807901e-01   8.4985763e-01   7.9745626e-01   1.0505537e-02   1.0505537e-02   9.8577756e-03   7.5549991e-03   7.5549991e-03
   1.71300   8.6812800e-01   8.4993136e-01   7.9759800e-01   1.0523268e-02   1.0523268e-02   9.8753124e-03   7.5694271e-03   7.5694271e-03
   1.71400   8.6817700e-01   8.4997928e-01   7.9764301e-01   1.0534440e-02   1.0534440e-02   9.8857963e-03   7.5784517e-03   7.5784517e-03
   1.71500   8.6822599e-01   8.5005307e-01   7.9778481e-01   1.0562758e-02   1.0562758e-02   9.9132722e-03   7.6014972e-03   7.6014972e-03
   1.71600   8.6827499e-01   8.5011351e-01   7.9787678e-01   1.0590427e-02   1.0590427e-02   9.9396789e-03   7.6227398e-03   7.6227398e-03
   1.71700   8.6832398e-01   8.5016149e-01   7.9792178e-01   1.0612183e-02   1.0612183e-02   9.9600991e-03   7.6393960e-03   7.6393960e-03
   1.71800   8.6837298e-01   8.5023528e-01   7.9806364e-01   1.0629945e-02   1.0629945e-02   9.9776760e-03   7.6538748e-03   7.6538748e-03
   1.71900   8.6842197e-01   8.5028321e-01   7.9810864e-01   1.0646419e-02   1.0646419e-02   9.9931387e-03   7.6667359e-03   7.6667359e-03
   1.72000   8.6847103e-01   8.5035700e-01   7.9825044e-01   1.0658894e-02   1.0658894e-02   1.0005758e-02   7.6784189e-03   7.6784189e-03
   1.72100   8.6855501e-01   8.5043919e-01   7.9832762e-01   1.0681096e-02   1.0681096e-02   1.0026601e-02   7.6954160e-03   7.6954160e-03
   1.72200   8.6864001e-01   8.5056072e-01   7.9854953e-01   1.0705244e-02   1.0705244e-02   1.0050626e-02   7.7148601e-03   7.7148601e-03
   1.72300   8.6872399e-01   8.5064298e-01   7.9862678e-01   1.0722163e-02   1.0722163e-02   1.0066510e-02   7.7280602e-03   7.7280602e-03
   1.72400   8.6880797e-01   8.5072523e-01   7.9870397e-01   1.0744382e-02   1.0744382e-02   1.0087370e-02   7.7450825e-03   7.7450825e-03
   1.72500   8.6889201e-01   8.5083330e-01   7.9887801e-01   1.0762612e-02   1.0762612e-02   1.0105404e-02   7.7609504e-03   7.7609504e-03
