#GR700XD order  3:                1.30000  7.586031e-05  1.991891e+04  2.680489e-15  1.511054e-03
#                              Wavelength    Response
                                  0.89732  1.114869e+05
                                  0.89762  1.113820e+05
                                  0.89792  1.112785e+05
                                  0.89822  1.111722e+05
                                  0.89853  1.110623e+05
                                  0.89883  1.109627e+05
                                  0.89913  1.108588e+05
                                  0.89943  1.107485e+05
                                  0.89973  1.106528e+05
                                  0.90004  1.105486e+05
                                  0.90034  1.104327e+05
                                  0.90064  1.103404e+05
                                  0.90094  1.102377e+05
                                  0.90125  1.101201e+05
                                  0.90155  1.100240e+05
                                  0.90185  1.099291e+05
                                  0.90215  1.098337e+05
                                  0.90246  1.097130e+05
                                  0.90276  1.096058e+05
                                  0.90306  1.095120e+05
                                  0.90336  1.093948e+05
                                  0.90367  1.092885e+05
                                  0.90397  1.091933e+05
                                  0.90427  1.090977e+05
                                  0.90457  1.090077e+05
                                  0.90488  1.089230e+05
                                  0.90518  1.088319e+05
                                  0.90548  1.087429e+05
                                  0.90578  1.086564e+05
                                  0.90608  1.085519e+05
                                  0.90639  1.084483e+05
                                  0.90669  1.083462e+05
                                  0.90699  1.082404e+05
                                  0.90729  1.081360e+05
                                  0.90760  1.080330e+05
                                  0.90790  1.079367e+05
                                  0.90820  1.078408e+05
                                  0.90850  1.077453e+05
                                  0.90881  1.076538e+05
                                  0.90911  1.075624e+05
                                  0.90941  1.074710e+05
                                  0.90971  1.073844e+05
                                  0.91002  1.072987e+05
                                  0.91032  1.072135e+05
                                  0.91062  1.071330e+05
                                  0.91092  1.070531e+05
                                  0.91123  1.069736e+05
                                  0.91153  1.068846e+05
                                  0.91183  1.067949e+05
                                  0.91213  1.067053e+05
                                  0.91243  1.066285e+05
                                  0.91274  1.065535e+05
                                  0.91304  1.064786e+05
                                  0.91334  1.063890e+05
                                  0.91364  1.062970e+05
                                  0.91395  1.062051e+05
                                  0.91425  1.061173e+05
                                  0.91455  1.060302e+05
                                  0.91485  1.059428e+05
                                  0.91516  1.058426e+05
                                  0.91546  1.057391e+05
                                  0.91576  1.056352e+05
                                  0.91606  1.055481e+05
                                  0.91637  1.054656e+05
                                  0.91667  1.053825e+05
                                  0.91697  1.053059e+05
                                  0.91727  1.052308e+05
                                  0.91758  1.051547e+05
                                  0.91788  1.050680e+05
                                  0.91818  1.049758e+05
                                  0.91848  1.048821e+05
                                  0.91878  1.047877e+05
                                  0.91909  1.046917e+05
                                  0.91939  1.045935e+05
                                  0.91969  1.045025e+05
                                  0.91999  1.044139e+05
                                  0.92030  1.043211e+05
                                  0.92060  1.042372e+05
                                  0.92090  1.041569e+05
                                  0.92120  1.040691e+05
                                  0.92151  1.039931e+05
                                  0.92181  1.039267e+05
                                  0.92211  1.038496e+05
                                  0.92241  1.037774e+05
                                  0.92272  1.037179e+05
                                  0.92302  1.036525e+05
                                  0.92332  1.035797e+05
                                  0.92362  1.035086e+05
                                  0.92393  1.034446e+05
                                  0.92423  1.033692e+05
                                  0.92453  1.032690e+05
                                  0.92483  1.031806e+05
                                  0.92513  1.030972e+05
                                  0.92544  1.030070e+05
                                  0.92574  1.029228e+05
                                  0.92604  1.028436e+05
                                  0.92634  1.027655e+05
                                  0.92665  1.026907e+05
                                  0.92695  1.026176e+05
                                  0.92725  1.025382e+05
                                  0.92755  1.024616e+05
                                  0.92786  1.023881e+05
                                  0.92816  1.023202e+05
                                  0.92846  1.022537e+05
                                  0.92876  1.021884e+05
                                  0.92907  1.021166e+05
                                  0.92937  1.020451e+05
                                  0.92967  1.019743e+05
                                  0.92997  1.019009e+05
                                  0.93028  1.018275e+05
                                  0.93058  1.017544e+05
                                  0.93088  1.016894e+05
                                  0.93118  1.016261e+05
                                  0.93148  1.015630e+05
                                  0.93179  1.014916e+05
                                  0.93209  1.014173e+05
                                  0.93239  1.013431e+05
                                  0.93269  1.012608e+05
                                  0.93300  1.011742e+05
                                  0.93330  1.010878e+05
                                  0.93360  1.010087e+05
                                  0.93390  1.009351e+05
                                  0.93421  1.008615e+05
                                  0.93451  1.007923e+05
                                  0.93481  1.007279e+05
                                  0.93511  1.006636e+05
                                  0.93542  1.005973e+05
                                  0.93572  1.005278e+05
                                  0.93602  1.004583e+05
                                  0.93632  1.003924e+05
                                  0.93663  1.003366e+05
                                  0.93693  1.002806e+05
                                  0.93723  1.002240e+05
                                  0.93753  1.001639e+05
                                  0.93783  1.001035e+05
                                  0.93814  1.000432e+05
                                  0.93844  9.998453e+04
                                  0.93874  9.992560e+04
                                  0.93904  9.986635e+04
                                  0.93935  1.433575e+05
                                  0.93965  2.659361e+05
