#  GR700XD order 3 plus CLEAR
#Wavelength      OTE             POM             TMA          Pupil Wheel     Filter Wheel      CTMA          Detector         Final
   2.96400   8.8333702e-01   8.6012340e-01   7.9407918e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.96500   8.8337100e-01   8.6006457e-01   7.9377019e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.96600   8.8340503e-01   8.5999286e-01   7.9341394e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.96700   8.8343900e-01   8.5994750e-01   7.9315495e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.96800   8.8347298e-01   8.5987568e-01   7.9279846e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.96900   8.8350701e-01   8.5984325e-01   7.9258746e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97000   8.8354099e-01   8.5977143e-01   7.9223120e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97100   8.8353997e-01   8.5969174e-01   7.9194033e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97200   8.8353902e-01   8.5959888e-01   7.9160076e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97300   8.8353801e-01   8.5951930e-01   7.9131031e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97400   8.8353699e-01   8.5941327e-01   7.9092270e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97500   8.8353598e-01   8.5934675e-01   7.9068041e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97600   8.8353503e-01   8.5926723e-01   7.9039037e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97700   8.8353401e-01   8.5917413e-01   7.9005069e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97800   8.8353300e-01   8.5909444e-01   7.8976041e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.97900   8.8353199e-01   8.5902774e-01   7.8951782e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98000   8.8353199e-01   8.5896200e-01   7.8927612e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98100   8.8355303e-01   8.5887748e-01   7.8890914e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98200   8.8357502e-01   8.5883296e-01   7.8868681e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98300   8.8359600e-01   8.5877478e-01   7.8841686e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98400   8.8361800e-01   8.5873038e-01   7.8819501e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98500   8.8363898e-01   8.5868502e-01   7.8797221e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98600   8.8366097e-01   8.5864055e-01   7.8775024e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98700   8.8368201e-01   8.5860878e-01   7.8757745e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98800   8.8370401e-01   8.5856432e-01   7.8735536e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.98900   8.8372499e-01   8.5851890e-01   7.8713280e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99000   8.8374698e-01   8.5847449e-01   7.8691119e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99100   8.8376898e-01   8.5842997e-01   7.8668940e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99200   8.8379198e-01   8.5841292e-01   7.8656542e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99300   8.8381499e-01   8.5836941e-01   7.8634447e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99400   8.8383800e-01   8.5835248e-01   7.8622103e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99500   8.8386101e-01   8.5830891e-01   7.8600001e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99600   8.8388401e-01   8.5829198e-01   7.8587657e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99700   8.8390702e-01   8.5824829e-01   7.8565532e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99800   8.8392901e-01   8.5823035e-01   7.8553087e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.99900   8.8395202e-01   8.5821319e-01   7.8540665e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00000   8.8397503e-01   8.5816956e-01   7.8518587e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00100   8.8399500e-01   8.5816258e-01   7.8510702e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00200   8.8401502e-01   8.5814267e-01   7.8498071e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00300   8.8403398e-01   8.5809505e-01   7.8475618e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00400   8.8405401e-01   8.5807502e-01   7.8462964e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00500   8.8407397e-01   8.5806787e-01   7.8455025e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00600   8.8409299e-01   8.5804707e-01   7.8442347e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00700   8.8411301e-01   8.5803992e-01   7.8434402e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00800   8.8413298e-01   8.5801983e-01   7.8421742e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.00900   8.8415301e-01   8.5799974e-01   7.8409082e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01000   8.8417202e-01   8.5799176e-01   7.8401101e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01100   8.8417900e-01   8.5795897e-01   7.8387278e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01200   8.8418603e-01   8.5793936e-01   7.8378230e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01300   8.8419300e-01   8.5790676e-01   7.8364468e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01400   8.8419998e-01   8.5788691e-01   7.8355348e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01500   8.8420701e-01   8.5786724e-01   7.8346294e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01600   8.8421500e-01   8.5786206e-01   7.8342289e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01700   8.8422197e-01   8.5784239e-01   7.8333235e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01800   8.8422900e-01   8.5782266e-01   7.8324169e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.01900   8.8423598e-01   8.5781640e-01   7.8320026e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02000   8.8424301e-01   8.5779673e-01   7.8310966e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02100   8.8424200e-01   8.5776919e-01   7.8301191e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02200   8.8424098e-01   8.5776824e-01   7.8301102e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02300   8.8423997e-01   8.5774070e-01   7.8291321e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02400   8.8423902e-01   8.5772687e-01   7.8286529e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02500   8.8423800e-01   8.5772592e-01   7.8286445e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02600   8.8423699e-01   8.5769838e-01   7.8276664e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02700   8.8423598e-01   8.5769737e-01   7.8276575e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02800   8.8423502e-01   8.5769647e-01   7.8276491e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.02900   8.8423401e-01   8.5766894e-01   7.8266710e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03000   8.8423300e-01   8.5766798e-01   7.8266621e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03100   8.8425201e-01   8.5768640e-01   7.8268301e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03200   8.8427198e-01   8.5770577e-01   7.8270072e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03300   8.8429201e-01   8.5772520e-01   7.8271842e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03400   8.8431197e-01   8.5775745e-01   7.8278321e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03500   8.8433099e-01   8.5777587e-01   7.8280002e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03600   8.8435102e-01   8.5779530e-01   7.8281772e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03700   8.8437098e-01   8.5781467e-01   7.8283542e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03800   8.8439101e-01   8.5783410e-01   7.8285313e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.03900   8.8441002e-01   8.5786563e-01   7.8291762e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04000   8.8442999e-01   8.5788500e-01   7.8293526e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04100   8.8447303e-01   8.5795325e-01   7.8307027e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04200   8.8451600e-01   8.5800785e-01   7.8315544e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04300   8.8455898e-01   8.5804957e-01   7.8319347e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04400   8.8460201e-01   8.5809129e-01   7.8323156e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04500   8.8464499e-01   8.5817242e-01   7.8341359e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04600   8.8468802e-01   8.5821414e-01   7.8345168e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04700   8.8473099e-01   8.5829526e-01   7.8363377e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04800   8.8477403e-01   8.5833699e-01   7.8367186e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.04900   8.8481700e-01   8.5841829e-01   7.8385448e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05000   8.8485998e-01   8.5846001e-01   7.8389257e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05100   8.8486803e-01   8.5850734e-01   7.8404421e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05200   8.8487703e-01   8.5851610e-01   7.8405219e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05300   8.8488501e-01   8.5856324e-01   7.8420323e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05400   8.8489401e-01   8.5861152e-01   7.8435564e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05500   8.8490200e-01   8.5864574e-01   7.8445959e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05600   8.8490999e-01   8.5866636e-01   7.8451371e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05700   8.8491899e-01   8.5871458e-01   7.8466612e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05800   8.8492697e-01   8.5874891e-01   7.8477013e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.05900   8.8493502e-01   8.5879618e-01   7.8492165e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06000   8.8494402e-01   8.5884440e-01   7.8507394e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06100   8.8497901e-01   8.5891783e-01   7.8524935e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06200   8.8501501e-01   8.5899228e-01   7.8542572e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06300   8.8505000e-01   8.5906565e-01   7.8560102e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06400   8.8508499e-01   8.5912627e-01   7.8572953e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06500   8.8512099e-01   8.5920066e-01   7.8590578e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06600   8.8515598e-01   8.5927403e-01   7.8608114e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06700   8.8519102e-01   8.5934752e-01   7.8625661e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06800   8.8522702e-01   8.5944843e-01   7.8653014e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.06900   8.8526201e-01   8.5952199e-01   7.8670603e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07000   8.8529801e-01   8.5959637e-01   7.8688234e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07100   8.8531399e-01   8.5965139e-01   7.8704125e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07200   8.8533002e-01   8.5973287e-01   7.8729695e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07300   8.8534600e-01   8.5978794e-01   7.8745592e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07400   8.8536298e-01   8.5987025e-01   7.8771234e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07500   8.8537902e-01   8.5992533e-01   7.8787136e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07600   8.8539499e-01   8.6001980e-01   7.8817493e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07700   8.8541102e-01   8.6007482e-01   7.8833377e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07800   8.8542801e-01   8.6015725e-01   7.8859067e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.07900   8.8544399e-01   8.6021221e-01   7.8874946e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08000   8.8546002e-01   8.6029381e-01   7.8900599e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08100   8.8549900e-01   8.6041045e-01   7.8932977e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08200   8.8553900e-01   8.6048889e-01   7.8951055e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08300   8.8557798e-01   8.6059266e-01   7.8978729e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08400   8.8561702e-01   8.6069655e-01   7.9006422e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08500   8.8565701e-01   8.6081421e-01   7.9038924e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08600   8.8569599e-01   8.6091799e-01   7.9066604e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08700   8.8573498e-01   8.6102188e-01   7.9094326e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08800   8.8577503e-01   8.6113966e-01   7.9126883e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.08900   8.8581401e-01   8.6124349e-01   7.9154605e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09000   8.8585299e-01   8.6136013e-01   7.9187047e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09100   8.8588297e-01   8.6145520e-01   7.9213959e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09200   8.8591200e-01   8.6156225e-01   7.9245561e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09300   8.8594198e-01   8.6165720e-01   7.9272455e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09400   8.8597101e-01   8.6176443e-01   7.9304105e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09500   8.8600099e-01   8.6185932e-01   7.9330993e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09600   8.8603002e-01   8.6196643e-01   7.9362631e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09700   8.8606000e-01   8.6208797e-01   7.9399347e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09800   8.8608903e-01   8.6219496e-01   7.9430974e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.09900   8.8611901e-01   8.6228991e-01   7.9457897e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10000   8.8614798e-01   8.6242330e-01   7.9499286e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10100   8.8615602e-01   8.6250997e-01   7.9529071e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10200   8.8616401e-01   8.6260998e-01   7.9563820e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10300   8.8617098e-01   8.6269552e-01   7.9593492e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10400   8.8617897e-01   8.6280853e-01   7.9633057e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10500   8.8618600e-01   8.6292058e-01   7.9672533e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10600   8.8619399e-01   8.6302054e-01   7.9707301e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10700   8.8620198e-01   8.6313337e-01   7.9746836e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10800   8.8620901e-01   8.6321896e-01   7.9776573e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.10900   8.8621700e-01   8.6333174e-01   7.9816127e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11000   8.8622499e-01   8.6344469e-01   7.9855734e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11100   8.8624501e-01   8.6356920e-01   7.9896402e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11200   8.8626498e-01   8.6372018e-01   7.9946864e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11300   8.8628501e-01   8.6384469e-01   7.9987562e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11400   8.8630497e-01   8.6396915e-01   8.0028254e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11500   8.8632500e-01   8.6409366e-01   8.0068976e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11600   8.8634598e-01   8.6421913e-01   8.0109787e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11700   8.8636601e-01   8.6436987e-01   8.0160272e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11800   8.8638598e-01   8.6449426e-01   8.0201006e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.11900   8.8640600e-01   8.6461884e-01   8.0241799e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12000   8.8642597e-01   8.6478245e-01   8.0297130e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12100   8.8645899e-01   8.6491948e-01   8.0339068e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12200   8.8649201e-01   8.6508298e-01   8.0390859e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12300   8.8652498e-01   8.6522001e-01   8.0432814e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12400   8.8655800e-01   8.6538333e-01   8.0484575e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12500   8.8659197e-01   8.6556065e-01   8.0541301e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12600   8.8662499e-01   8.6569762e-01   8.0583286e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12700   8.8665801e-01   8.6586106e-01   8.0635154e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12800   8.8669097e-01   8.6603713e-01   8.0691779e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.12900   8.8672400e-01   8.6617416e-01   8.0733824e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13000   8.8675702e-01   8.6633748e-01   8.0785698e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13100   8.8675898e-01   8.6648321e-01   8.0839545e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13200   8.8676101e-01   8.6661631e-01   8.0888659e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13300   8.8676399e-01   8.6672390e-01   8.0928010e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13400   8.8676602e-01   8.6686963e-01   8.0981904e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13500   8.8676798e-01   8.6700243e-01   8.1031001e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13600   8.8677102e-01   8.6714917e-01   8.1085050e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13700   8.8677299e-01   8.6728191e-01   8.1134158e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13800   8.8677502e-01   8.6741465e-01   8.1183296e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.13900   8.8677698e-01   8.6756027e-01   8.1237280e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.14000   8.8678002e-01   8.6769408e-01   8.1286573e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.14100   8.8681000e-01   8.6786699e-01   8.1343138e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
